time,q_des_j1,q_j1,err_j1,qd_des_j1,qd_j1,qdd_des_j1,qdd_cmd_j1,tau_raw_j1,tau_sat_j1,util_raw_j1,util_ema_j1,gov_scale_cur,gov_scale_next,braking_j1
54.377000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.378000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.379000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.380000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.381000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.382000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.383000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.384000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.385000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.386000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.387000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.388000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.389000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.390000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.391000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.392000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.393000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.394000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.395000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.396000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.397000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.398000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.399000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.400000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.401000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.402000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.403000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.404000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.405000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.406000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.407000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.408000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.409000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.410000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.411000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.412000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.413000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.414000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.415000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.416000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.417000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.418000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.419000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.420000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.421000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.422000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.423000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.424000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.425000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.426000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.427000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.428000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.429000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.430000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.431000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.432000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.433000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.434000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.435000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.436000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.437000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.438000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.439000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.440000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.441000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.442000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.443000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.444000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.445000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.446000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.447000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.448000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.449000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.450000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.451000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.452000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.453000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.454000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.455000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.456000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.457000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.458000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.459000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.460000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.461000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.462000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.463000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.464000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.465000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.466000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.467000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.468000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.469000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.470000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.471000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.472000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.473000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.474000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.475000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.476000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.477000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.478000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.479000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.480000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.481000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.482000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.483000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.484000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.485000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.486000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.487000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.488000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.489000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.490000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.491000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.492000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.493000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.494000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.495000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.496000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.497000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.498000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.499000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.500000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.501000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.502000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.503000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.504000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.505000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.506000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.507000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.508000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.509000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.510000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.511000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.512000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.513000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.514000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.515000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.516000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.517000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.518000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.519000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.520000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.521000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.522000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.523000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.524000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.525000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.526000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.527000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.528000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.529000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.530000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.531000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.532000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.533000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.534000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.535000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.536000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.537000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.538000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.539000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.540000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.541000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.542000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.543000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.544000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.545000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.546000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.547000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.548000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.549000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.550000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.551000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.552000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.553000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.554000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.555000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.556000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.557000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.558000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.559000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.560000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.561000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.562000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.563000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.564000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.565000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.566000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.567000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
54.568000,1.483530,1.483530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.0000,1.0000,1.0000,0
